bits,rating,average,size,inX,inY,outX,outY,expX,expY,exactX,exactY,diff,errsize,errangle,score,cycles
14,score,0.10566422,0x01,0xDD98,0x2187,0xFF49,0x00B2,0xFF49,0x00B3,-0.7161951977,0.6979000206,1,0.2773316,188.2219,0.2918549,1453
14,size,0.0898340512,0x01,0x2168,0x2258,0x00B2,0x00B7,0x00B2,0x00B8,0.6972553411,0.7168228437,1,0.2773316,2.634968,0.2775349,1453
14,angle,205.158983,0x01,0x123B,0x1FFC,0x007E,0x00DF,0x007F,0x00DE,0.4951902304,0.8687845738,2,0.05262897,773.543,0.1123159,1128
14,diff,0.0921087274,0x01,0x0248,0x259C,0x0010,0x00FF,0x000F,0x0100,0.06054514216,0.9981654601,2,0.1947392,429.187,0.2278555,1432
14,cycles,1358.03149,0x01,0xE079,0xC079,0xFF8E,0xFF1B,0xFF8E,0xFF1B,-0.4445457666,-0.8957561395,0,0.07555955,254.1713,0.09517153,1520
14,exact,91.0272243,0x01,0x3C56,0x3E07,0x00B3,0x00B8,0x00B3,0x00B8,0.6972659574,0.716812517,0,0.2750429,10.04742,0.2758182,1127
15,score,0.105663408,0x01,0xBB30,0x430F,0xFF49,0x00B2,0xFF49,0x00B3,-0.7161748768,0.6979208736,1,0.2773316,194.2276,0.2923183,1440
15,size,0.0898316321,0x01,0x42D0,0x44B0,0x00B2,0x00B7,0x00B2,0x00B8,0.6972553411,0.7168228437,1,0.2773316,2.634968,0.2775349,1440
15,angle,205.17981,0x01,0xDB89,0x3FF8,0xFF82,0x00DF,0xFF81,0x00DE,-0.495230272,0.8687617497,2,0.05262897,783.0497,0.1130495,1131
15,diff,0.0923689692,0x01,0x0490,0x4B38,0x0010,0x00FF,0x000F,0x0100,0.06054514216,0.9981654601,2,0.1947392,429.187,0.2278555,1419
15,cycles,1345.08182,0x01,0xC0F1,0x80F1,0xFF8E,0xFF1B,0xFF8E,0xFF1B,-0.444556897,-0.8957506156,0,0.07555955,251.6083,0.09497377,1507
15,exact,91.0011752,0x01,0x7C0D,0x78AB,0x00B8,0x00B3,0x00B8,0x00B3,0.7168128247,0.6972656412,0,0.2750429,10.13842,0.2758252,1104
16,score,0.105664816,0x01,0x7FF0,0x672F,0x00C7,0x00A0,0x00C7,0x00A1,0.7783886883,0.6277826454,1,0.2559122,312.2561,0.280006,1110
16,size,0.0898309742,0x01,0x66E0,0x8000,0x00A0,0xFF39,0x00A0,0xFF38,0.6264571808,-0.7794558362,1,0.2559122,38.73737,0.2589012,1110
16,angle,205.206582,0x01,0x48EF,0x7FF0,0x007E,0x00DF,0x007F,0x00DE,0.4952502916,0.8687503374,2,0.05262897,787.8029,0.1134162,1102
16,diff,0.0924778907,0x01,0x0DEA,0x7FF0,0x001B,0x00FF,0x001C,0x00FE,0.1081191787,0.9941379397,2,0.1661827,586.1291,0.2114087,1129
16,cycles,1344.82958,0x01,0x81D1,0x8001,0xFF4C,0xFF4A,0xFF4C,0xFF4A,-0.7020467081,-0.7121309007,0,0.009155693,331.2315,0.03471368,1186
16,exact,90.9911319,0x01,0x800E,0x66F7,0xFF39,0x00A0,0xFF39,0x00A0,-0.7790578709,0.6269520187,0,0.2559122,92.24336,0.2630297,1126
5,score,0.0503786898,0x02,0x0011,0x0009,0x01C5,0x00F0,0x01C4,0x00F0,1.767575833,0.9357754408,1,0.1267583,62.75169,0.1316003,705
5,size,0.0438630606,0x02,0x0009,0x000A,0x0157,0x017D,0x0157,0x017D,1.337929463,1.486588292,0,0.1269488,29.90645,0.1292564,718
5,angle,84.4425547,0x02,0xFFE6,0x000B,0xFE28,0x00C7,0xFE28,0x00C7,-1.841934502,0.7792799817,0,0.04595654,256.7433,0.06576698,721
5,diff,0.00201612903,0x02,0x0009,0x0011,0x00F0,0x01C5,0x00F0,0x01C4,0.9357754408,1.767575833,1,0.1267583,62.75169,0.1316003,716
5,cycles,728.296875,0x02,0xFFFF,0xFFFF,0xFE96,0xFE96,0xFE96,0xFE96,-1.414213562,-1.414213562,0,0.01068172,0,0.01068172,789
5,exact,99.7983871,0x02,0xFFE2,0x001B,0xFE83,0x0157,0xFE83,0x0157,-1.486588292,1.337929463,0,0.1269488,29.90645,0.1292564,721
6,score,0.0519490367,0x02,0x0029,0x0017,0x01BF,0x00FB,0x01BF,0x00FA,1.744286082,0.9785019486,1,0.1269488,85.58705,0.1335528,692
6,size,0.0448972128,0x02,0x0033,0x0034,0x0167,0x016E,0x0167,0x016E,1.400417334,1.427876497,0,0.132092,11.04763,0.1329445,692
6,angle,91.3916376,0x02,0xFFD7,0x0028,0xFE92,0x0166,0xFE92,0x0166,-1.431563897,1.396647704,0,0.004577741,267.2733,0.02520069,708
6,diff,0.00545634921,0x02,0x0008,0x0031,0x0053,0x01F9,0x0052,0x01F9,0.3222637978,1.973865762,1,0.04387865,219.1801,0.06079069,703
6,cycles,715.648438,0x02,0xFFE1,0xFFC1,0xFF1E,0xFE35,0xFF1E,0xFE35,-0.8830153024,-1.794514969,0,0.07384166,51.67673,0.07782906,735
6,exact,99.4543651,0x02,0xFFE3,0x0028,0xFED3,0x019F,0xFED3,0x019F,-1.173935143,1.619220887,0,0.1299967,40.71712,0.1331384,719
7,score,0.0524241863,0x02,0x0043,0x0041,0x016F,0x0164,0x016F,0x0165,1.43547628,1.392626242,1,0.1372325,12.96475,0.1382329,1500
7,size,0.045048808,0x02,0x0041,0x0043,0x0164,0x016F,0x0165,0x016F,1.392626242,1.43547628,1,0.1372325,12.96475,0.1382329,1500
7,angle,95.5849025,0x02,0x0077,0x007A,0x0165,0x016F,0x0166,0x016F,1.39650105,1.431706959,1,0.001144416,281.3012,0.02284975,1170
7,diff,0.0130413386,0x02,0x001A,0x0051,0x009D,0x01E7,0x009C,0x01E8,0.611257298,1.904301582,2,0.06219891,260.6207,0.08230853,1181
7,cycles,1040.66083,0x02,0xFFC1,0xFF81,0xFF1C,0xFE35,0xFF1C,0xFE35,-0.888779695,-1.791667004,0,0.09932354,110.7165,0.1078665,1543
7,exact,98.7081693,0x02,0xFF8F,0x0061,0xFE7C,0x014D,0xFE7C,0x014D,-1.517564818,1.302688383,0,0.1357046,18.9619,0.1371677,1516
8,score,0.0527876916,0x02,0x0037,0x0082,0x00C7,0x01D7,0x00C7,0x01D8,0.7792799817,1.841934502,1,0.1339856,100.0245,0.1417036,1442
8,size,0.0452885084,0x02,0x0082,0x0086,0x0164,0x016F,0x0165,0x016F,1.392626242,1.43547628,1,0.1372325,12.96475,0.1382329,1487
8,angle,97.1894138,0x02,0xFF5D,0x009F,0xFE92,0x0166,0xFE91,0x0166,-1.431670973,1.396537943,1,0.004577741,283.0876,0.02642092,1419
8,diff,0.0155637255,0x02,0x0034,0x00A2,0x009D,0x01E7,0x009C,0x01E8,0.611257298,1.904301582,2,0.06219891,260.6207,0.08230853,1168
8,cycles,1226.61603,0x02,0xFF82,0xFF02,0xFF1C,0xFE35,0xFF1C,0xFE35,-0.888779695,-1.791667004,0,0.09932354,110.7165,0.1078665,1530
8,exact,98.4528186,0x02,0xFF59,0x00A2,0xFE91,0x0164,0xFE91,0x0164,-1.435540399,1.392560147,0,0.1372325,3.467772,0.1375001,1447
9,score,0.0529916914,0x02,0x006E,0x0104,0x00C7,0x01D7,0x00C7,0x01D8,0.7792799817,1.841934502,1,0.1339856,100.0245,0.1417036,1529
9,size,0.0454128262,0x02,0x0103,0x010B,0x0164,0x016F,0x0164,0x0170,1.39254356,1.435556489,1,0.1372325,1.084503,0.1373162,1514
9,angle,98.2220931,0x02,0xFEFB,0x0100,0xFE93,0x0167,0xFE92,0x0167,-1.427823904,1.400470956,1,0.007248187,285.4241,0.02927166,1236
9,diff,0.0158084638,0x02,0x0064,0x0131,0x009F,0x01E6,0x00A0,0x01E7,0.6231013383,1.900459082,2,0.1273012,131.9552,0.1374829,1473
9,cycles,1376.65945,0x02,0xFF04,0xFE04,0xFF1C,0xFE35,0xFF1C,0xFE35,-0.888779695,-1.791667004,0,0.09932354,110.7165,0.1078665,1617
9,exact,98.4237402,0x02,0xFE7B,0x0191,0xFE9C,0x016F,0xFE9C,0x016F,-1.392571191,1.435529685,0,0.1372325,5.054607,0.1376225,1486
10,score,0.0530370378,0x02,0xFDD4,0x0185,0xFE5D,0x0125,0xFE5C,0x0126,-1.638740728,1.146529034,2,0.1400975,49.3455,0.143905,1509
10,size,0.0454186239,0x02,0x0177,0x0218,0x0125,0x01A3,0x0126,0x01A4,1.146514267,1.638751059,2,0.1400975,47.48681,0.1437616,1532
10,angle,98.7346434,0x02,0x0205,0x0212,0x0165,0x016F,0x0166,0x016F,1.396546435,1.431662689,1,0.001144416,287.8398,0.02335427,1465
10,diff,0.0161328507,0x02,0x0022,0x0305,0x0017,0x01FF,0x0016,0x0200,0.08788398154,1.998068168,2,0.09426745,211.0672,0.1105535,1476
10,cycles,1422.42066,0x02,0xFE08,0xFC08,0xFF1C,0xFE35,0xFF1C,0xFE35,-0.888779695,-1.791667004,0,0.09932354,110.7165,0.1078665,1604
10,exact,98.3924426,0x02,0xFC9B,0x034B,0xFE91,0x0164,0xFE91,0x0164,-1.435525568,1.392575436,0,0.1372325,5.664501,0.1376696,1505
11,score,0.0538614651,0x02,0xFBD1,0x02EE,0xFE5D,0x0125,0xFE5D,0x0126,-1.638248225,1.14723265,1,0.1400975,137.9215,0.1507396,1524
11,size,0.0454306598,0x02,0x02ED,0x042F,0x0125,0x01A3,0x0125,0x01A4,1.146205639,1.638966941,1,0.1400975,8.643165,0.1407644,1519
11,angle,109.263236,0x02,0x011D,0x040A,0x0089,0x01ED,0x0088,0x01EE,0.5314397138,1.928100576,2,0.06219891,433.3454,0.09563605,1403
11,diff,0.135194388,0x02,0x002B,0x0400,0x0016,0x01FF,0x0015,0x0200,0.08391042612,1.998238985,2,0.102859,218.3799,0.1197093,1195
11,cycles,1424.29238,0x02,0xFC10,0xF810,0xFF1C,0xFE35,0xFF1C,0xFE35,-0.888779695,-1.791667004,0,0.09932354,110.7165,0.1078665,1591
11,exact,87.2517348,0x02,0x0511,0x0539,0x0164,0x016F,0x0164,0x016F,1.392576709,1.435524333,0,0.1372325,5.847423,0.1376837,1472
12,score,0.0540468704,0x02,0xF7A2,0x05DD,0xFE5D,0x0125,0xFE5D,0x0126,-1.637888862,1.14774565,1,0.1400975,202.5181,0.1557239,1511
12,size,0.0454283722,0x02,0x05DA,0x085E,0x0125,0x01A3,0x0125,0x01A4,1.146205639,1.638966941,1,0.1400975,8.643165,0.1407644,1506
12,angle,111.695737,0x02,0xF763,0x02FE,0xFE1D,0x00A9,0xFE1C,0x00A8,-1.889247747,0.6563101018,2,0.05609178,460.5455,0.0916277,1201
12,diff,0.172488304,0x02,0x0056,0x0800,0x0016,0x01FF,0x0015,0x0200,0.08391042612,1.998238985,2,0.102859,218.3799,0.1197093,1182
12,cycles,1414.92283,0x02,0xF81F,0xF01F,0xFF1C,0xFE35,0xFF1C,0xFE35,-0.888957931,-1.791578577,0,0.09932354,90.19663,0.1062832,1578
12,exact,83.7409444,0x02,0xF3D7,0x0C89,0xFE9C,0x016F,0xFE9C,0x016F,-1.392578088,1.435522995,0,0.1372325,6.045564,0.137699,1447
13,score,0.0540840586,0x02,0xEF44,0x0BBB,0xFE5D,0x0125,0xFE5D,0x0126,-1.637709179,1.148002023,1,0.1400975,234.8058,0.1582153,1498
13,size,0.0454250261,0x02,0x0BB4,0x10BC,0x0125,0x01A3,0x0125,0x01A4,1.146205639,1.638966941,1,0.1400975,8.643165,0.1407644,1493
13,angle,112.221062,0x02,0xFC1B,0x0FFE,0xFF88,0x01F2,0xFF87,0x01F1,-0.4732239446,1.943208455,2,0.04957877,499.4032,0.08811297,1208
13,diff,0.182285218,0x02,0x00AC,0x1000,0x0016,0x01FF,0x0015,0x0200,0.08391042612,1.998238985,2,0.102859,218.3799,0.1197093,1169
13,cycles,1402.81561,0x02,0xF03D,0xE03D,0xFF1C,0xFE35,0xFF1C,0xFE35,-0.8890470062,-1.791534376,0,0.09932354,79.94125,0.1054918,1565
13,exact,82.8149725,0x02,0xE7AE,0x1912,0xFE9C,0x016F,0xFE9C,0x016F,-1.392578088,1.435522995,0,0.1372325,6.045564,0.137699,1434
14,score,0.054089218,0x02,0xDE88,0x1777,0xFE5D,0x0125,0xFE5D,0x0126,-1.637619338,1.148130178,1,0.1400975,250.9469,0.1594607,1485
14,size,0.0454228027,0x02,0x1768,0x2178,0x0125,0x01A3,0x0125,0x01A4,1.146205639,1.638966941,1,0.1400975,8.643165,0.1407644,1480
14,angle,112.316742,0x02,0xF835,0x1FFC,0xFF88,0x01F2,0xFF87,0x01F1,-0.4734479725,1.943153884,2,0.04957877,523.1833,0.08994785,1195
14,diff,0.184560686,0x02,0x0158,0x2000,0x0016,0x01FF,0x0015,0x0200,0.08391042612,1.998238985,2,0.102859,218.3799,0.1197093,1156
14,cycles,1390.03149,0x02,0xE079,0xC079,0xFF1C,0xFE35,0xFF1C,0xFE35,-0.8890915331,-1.791512279,0,0.09932354,74.8147,0.1050963,1552
14,exact,82.596197,0x02,0xCF5C,0x3224,0xFE9C,0x016F,0xFE9C,0x016F,-1.392578088,1.435522995,0,0.1372325,6.045564,0.137699,1421
15,score,0.0540885493,0x02,0x2EEF,0x42F0,0x0125,0x01A3,0x0126,0x01A3,1.148194247,1.637574417,1,0.1400975,259.0169,0.1600834,1467
15,size,0.0454215535,0x02,0x2ED0,0x42F0,0x0125,0x01A3,0x0125,0x01A4,1.146205639,1.638966941,1,0.1400975,8.643165,0.1407644,1467
15,angle,112.324267,0x02,0xF069,0x3FF8,0xFF88,0x01F2,0xFF87,0x01F1,-0.4735599794,1.94312659,2,0.04957877,535.0728,0.09086526,1182
15,diff,0.184993977,0x02,0x02B0,0x4000,0x0016,0x01FF,0x0015,0x0200,0.08391042612,1.998238985,2,0.102859,218.3799,0.1197093,1143
15,cycles,1377.08182,0x02,0xC0F1,0x80F1,0xFF1C,0xFE35,0xFF1C,0xFE35,-0.8891137939,-1.791501231,0,0.09932354,72.25171,0.1048985,1539
15,exact,82.551901,0x02,0x9EB8,0x6448,0xFE9C,0x016F,0xFE9C,0x016F,-1.392578088,1.435522995,0,0.1372325,6.045564,0.137699,1408
16,score,0.054091851,0x02,0x7BAF,0x7FF0,0x0163,0x0170,0x0164,0x0170,1.390106227,1.437916784,1,0.1326487,221.5922,0.1497469,1130
16,size,0.0454225811,0x02,0x7B60,0x8000,0x0163,0xFE90,0x0163,0xFE8F,1.387958817,-1.439989695,1,0.1326487,86.22529,0.1393019,1114
16,angle,112.353738,0x02,0xE0D1,0x7FF0,0xFF88,0x01F2,0xFF87,0x01F1,-0.473615981,1.943112941,2,0.04957877,541.0175,0.09132395,1169
16,diff,0.18514909,0x02,0x0560,0x8000,0x0016,0xFE01,0x0015,0xFE00,0.08391042612,-1.998238985,2,0.102859,218.3799,0.1197093,1146
16,cycles,1376.82958,0x02,0x81D1,0x8001,0xFE99,0xFE93,0xFE99,0xFE93,-1.404093416,-1.424261801,0,0.007248187,238.5332,0.02565353,1218
16,exact,82.5387433,0x02,0x7B7F,0x8000,0x0163,0xFE90,0x0163,0xFE90,1.38866452,-1.439309157,0,0.1326487,14.88384,0.1337972,1114
5,score,0.0328338602,0x03,0x001C,0x0017,0x0251,0x01E7,0x0251,0x01E7,2.318178764,1.90421827,0,0.08531607,22.25479,0.08703326,709
5,size,0.0280893689,0x03,0x0017,0x001C,0x01E7,0x0251,0x01E7,0x0251,1.90421827,2.318178764,0,0.08531607,22.25479,0.08703326,709
5,angle,61.4886065,0x03,0x001C,0x001D,0x0215,0x0229,0x0215,0x0229,2.083783541,2.158204382,0,0.006272861,179.8762,0.0201522,709
5,diff,0.0060483871,0x03,0x0002,0x000F,0x0065,0x02F9,0x0066,0x02F9,0.3964911603,2.973683702,1,0.04256413,124.288,0.05215425,733
5,cycles,732.296875,0x03,0xFFFF,0xFFFF,0xFDE1,0xFDE1,0xFDE1,0xFDE1,-2.121320344,-2.121320344,0,0.01068172,0,0.01068172,793
5,exact,99.3951613,0x03,0x001C,0x0017,0x0251,0x01E7,0x0251,0x01E7,2.318178764,1.90421827,0,0.08531607,22.25479,0.08703326,709
6,score,0.0342033177,0x03,0x0036,0x003B,0x0207,0x0237,0x0207,0x0237,2.025474776,2.213018737,0,0.08693731,10.06513,0.08771394,696
6,size,0.0292782307,0x03,0x0036,0x003B,0x0207,0x0237,0x0207,0x0237,2.025474776,2.213018737,0,0.08693731,10.06513,0.08771394,696
6,angle,63.8291281,0x03,0x0038,0x003A,0x0215,0x0229,0x0215,0x0229,2.083783541,2.158204382,0,0.006272861,179.8762,0.0201522,696
6,diff,0.00545634921,0x03,0x0006,0x002D,0x0065,0x02F9,0x0066,0x02F9,0.3964911603,2.973683702,1,0.04256413,124.288,0.05215425,707
6,cycles,719.648438,0x03,0xFFE1,0xFFC1,0xFEAD,0xFD4F,0xFEAD,0xFD4F,-1.324522954,-2.691772454,0,0.01542952,7.651339,0.0160199,739
6,exact,99.4543651,0x03,0x0036,0x003B,0x0207,0x0237,0x0207,0x0237,2.025474776,2.213018737,0,0.08693731,10.06513,0.08771394,696
7,score,0.0352280211,0x03,0x0040,0x0037,0x0246,0x01F4,0x0246,0x01F5,2.275258449,1.95530023,1,0.09329167,31.85655,0.09574974,1164
7,size,0.0302129286,0x03,0x0037,0x0040,0x01F4,0x0246,0x01F5,0x0246,1.95530023,2.275258449,1,0.09329167,31.85655,0.09574974,1175
7,angle,64.9955999,0x03,0x006E,0x006B,0x0227,0x0217,0x0227,0x0217,2.150441859,2.091793444,0,0.000169542,187.2668,0.01461914,1164
7,diff,0.0252214567,0x03,0x0003,0x0054,0x001B,0x02FF,0x001B,0x0300,0.1070745915,2.998088563,1,0.06834882,105.5161,0.0764905,1175
7,cycles,1044.66083,0x03,0xFFC1,0xFF81,0xFEAB,0xFD50,0xFEAB,0xFD50,-1.333169542,-2.687500506,0,0.01687086,70.10718,0.02228037,1547
7,exact,97.4778543,0x03,0x007C,0x007F,0x0219,0x0226,0x0219,0x0226,2.095816224,2.146521455,0,0.08854655,1.511784,0.0886632,1164
8,score,0.0355495588,0x03,0x0080,0x006E,0x0246,0x01F4,0x0246,0x01F5,2.275258449,1.95530023,1,0.09329167,31.85655,0.09574974,1151
8,size,0.0305231047,0x03,0x006E,0x0080,0x01F4,0x0246,0x01F5,0x0246,1.95530023,2.275258449,1,0.09329167,31.85655,0.09574974,1162
8,angle,65.1428451,0x03,0x0081,0x0092,0x01FD,0x023F,0x01FD,0x0240,1.986392309,2.248164939,1,0.01000348,191.6356,0.02479018,1435
8,diff,0.0286151961,0x03,0x001B,0x0089,0x0094,0x02F1,0x0095,0x02F2,0.5800827966,2.943383079,2,0.07725627,105.8686,0.08542514,1418
8,cycles,1230.61603,0x03,0xFF82,0xFF02,0xFEAB,0xFD50,0xFEAB,0xFD50,-1.333169542,-2.687500506,0,0.01687086,70.10718,0.02228037,1534
8,exact,97.1507353,0x03,0x005F,0x00A2,0x0184,0x0296,0x0184,0x0296,1.517568443,2.587853555,0,0.08786141,48.66626,0.09161652,1446
9,score,0.0356896684,0x03,0xFEEB,0x00CA,0xFD94,0x01C4,0xFD93,0x01C5,-2.4239358,1.767635493,2,0.09498869,28.22924,0.09716687,1522
9,size,0.0306439916,0x03,0x00CA,0x0115,0x01C4,0x026C,0x01C5,0x026D,1.767635493,2.4239358,2,0.09498869,28.22924,0.09716687,1517
9,angle,65.3919714,0x03,0x0102,0x0124,0x01FD,0x023F,0x01FD,0x0240,1.986392309,2.248164939,1,0.01000348,191.6356,0.02479018,1522
9,diff,0.0294994496,0x03,0x000B,0x0133,0x001B,0x02FF,0x001C,0x0300,0.1074229222,2.998076102,2,0.06834882,129.4809,0.07833963,1529
9,cycles,1380.65945,0x03,0xFF04,0xFE04,0xFEAB,0xFD50,0xFEAB,0xFD50,-1.333169542,-2.687500506,0,0.01687086,70.10718,0.02228037,1621
9,exact,97.0722236,0x03,0xFE5A,0x014F,0xFDA6,0x01DE,0xFDA6,0x01DE,-2.349651517,1.865244688,0,0.09015576,22.90868,0.0919234,1454
10,score,0.0357455399,0x03,0x020E,0x0195,0x0260,0x01D4,0x0261,0x01D5,2.37703174,1.830224059,2,0.09634633,29.15701,0.0985961,1469
10,size,0.0306940599,0x03,0x0195,0x020E,0x01D4,0x0260,0x01D5,0x0261,1.830224059,2.37703174,2,0.09634633,29.15701,0.0985961,1480
10,angle,65.4671808,0x03,0xFDE9,0x01B0,0xFDAB,0x01E3,0xFDAA,0x01E2,-2.334069584,1.884706655,2,0.01068172,195.6982,0.02578189,1231
10,diff,0.0296061675,0x03,0x0016,0x0266,0x001B,0x02FF,0x001C,0x0300,0.1074229222,2.998076102,2,0.06834882,129.4809,0.07833963,1516
10,cycles,1426.42066,0x03,0xFE08,0xFC08,0xFEAB,0xFD50,0xFEAB,0xFD50,-1.333169542,-2.687500506,0,0.01687086,70.10718,0.02228037,1608
10,exact,97.0668759,0x03,0xFCB4,0x029E,0xFDA6,0x01DE,0xFDA6,0x01DE,-2.349651517,1.865244688,0,0.09015576,22.90868,0.0919234,1441
11,score,0.0369219103,0x03,0x032A,0x041B,0x01D4,0x0260,0x01D5,0x0260,1.831316752,2.376190008,1,0.09634633,123.9913,0.1059136,1467
11,size,0.0307139234,0x03,0x0329,0x041B,0x01D4,0x0260,0x01D4,0x0261,1.829897374,2.377283239,1,0.09634633,0.8107734,0.09640889,1467
11,angle,80.45551,0x03,0x00E7,0x040E,0x00A8,0x02ED,0x00A7,0x02EE,0.6516874755,2.928361903,2,0.05079076,344.9241,0.07740527,1499
11,diff,0.204467258,0x03,0x0023,0x0400,0x001B,0x02FF,0x001A,0x0300,0.1024792192,2.998249157,2,0.06834882,210.6313,0.08460124,1167
11,cycles,1428.29238,0x03,0xFC10,0xF810,0xFEAB,0xFD50,0xFEAB,0xFD50,-1.333169542,-2.687500506,0,0.01687086,70.10718,0.02228037,1595
11,exact,81.2300002,0x03,0xF968,0x053C,0xFDA6,0x01DE,0xFDA6,0x01DE,-2.349651517,1.865244688,0,0.09015576,22.90868,0.0919234,1428
12,score,0.0371972039,0x03,0x0836,0x0655,0x0260,0x01D4,0x0260,0x01D5,2.375643452,1.832025707,1,0.09634633,185.5391,0.1106626,1443
12,size,0.0307152072,0x03,0x0652,0x0836,0x01D4,0x0260,0x01D4,0x0261,1.829897374,2.377283239,1,0.09634633,0.8107734,0.09640889,1454
12,angle,84.0066775,0x03,0xFC9E,0x07FF,0xFED6,0x02C4,0xFED5,0x02C3,-1.168875941,2.762920382,2,0.020682,377.1695,0.04978458,1253
12,diff,0.259221273,0x03,0x0046,0x0800,0x001B,0x02FF,0x001A,0x0300,0.1024792192,2.998249157,2,0.06834882,210.6313,0.08460124,1154
12,cycles,1418.92283,0x03,0xF81F,0xF01F,0xFEAB,0xFD50,0xFEAB,0xFD50,-1.333436896,-2.687367865,0,0.01687086,90.62702,0.02386369,1582
12,exact,76.2156152,0x03,0xF2D0,0x0A78,0xFDA6,0x01DE,0xFDA6,0x01DE,-2.349651517,1.865244688,0,0.09015576,22.90868,0.0919234,1415
13,score,0.0372609615,0x03,0xF355,0x106C,0xFE2C,0x0260,0xFE2B,0x0260,-1.832380001,2.375370189,1,0.09634633,216.3023,0.1130363,1457
13,size,0.0307136522,0x03,0x0CA4,0x106C,0x01D4,0x0260,0x01D4,0x0261,1.829897374,2.377283239,1,0.09634633,0.8107734,0.09640889,1441
13,angle,84.8531285,0x03,0x0FFE,0x06C5,0x02C4,0x012A,0x02C3,0x012B,2.762678177,1.169448285,2,0.020682,419.8995,0.05308165,1213
13,diff,0.273752865,0x03,0x008C,0x1000,0x001B,0x02FF,0x001A,0x0300,0.1024792192,2.998249157,2,0.06834882,210.6313,0.08460124,1141
13,cycles,1406.81561,0x03,0xF03D,0xE03D,0xFEAB,0xFD50,0xFEAB,0xFD50,-1.333570509,-2.687301564,0,0.01687086,100.8824,0.024655,1569
13,exact,74.8704724,0x03,0xE55F,0x1581,0xFDAA,0x01E3,0xFDAA,0x01E3,-2.333997326,1.884796139,0,0.09057923,19.01727,0.09204661,1184
14,score,0.0372750511,0x03,0x20D8,0x1957,0x0260,0x01D4,0x0260,0x01D5,2.375233561,1.832557102,1,0.09634633,231.6813,0.114223,1417
14,size,0.0307123257,0x03,0x1948,0x20D8,0x01D4,0x0260,0x01D4,0x0261,1.829897374,2.377283239,1,0.09634633,0.8107734,0.09640889,1428
14,angle,85.0529224,0x03,0x059B,0x1FFC,0x0083,0x02F5,0x0085,0x02F4,0.517876327,2.954962624,3,0.03271627,441.4162,0.06677617,1191
14,diff,0.277265199,0x03,0x059B,0x1FFC,0x0083,0x02F5,0x0085,0x02F4,0.517876327,2.954962624,3,0.03271627,441.4162,0.06677617,1191
14,cycles,1394.03149,0x03,0xE079,0xC079,0xFEAB,0xFD50,0xFEAB,0xFD50,-1.3336373,-2.687268418,0,0.01687086,106.009,0.02505057,1556
14,exact,74.5350977,0x03,0xD4FB,0x3546,0xFE1D,0x0256,0xFE1D,0x0256,-1.884772297,2.334016579,0,0.09057923,21.12427,0.09220919,1161
15,score,0.0372778043,0x03,0x41B0,0x32AF,0x0260,0x01D4,0x0260,0x01D5,2.375165248,1.832645641,1,0.09634633,239.3701,0.1148162,1404
15,size,0.0307115252,0x03,0x3290,0x41B0,0x01D4,0x0260,0x01D4,0x0261,1.829897374,2.377283239,1,0.09634633,0.8107734,0.09640889,1415
15,angle,85.0989779,0x03,0x0B37,0x3FF8,0x0083,0x02F5,0x0085,0x02F4,0.5180513918,2.954931938,3,0.03271627,453.6363,0.06771907,1178
15,diff,0.278008305,0x03,0x0B35,0x3FF8,0x0083,0x02F5,0x0085,0x02F4,0.5177012567,2.954993301,3,0.03271627,429.1959,0.06583324,1178
15,cycles,1381.08182,0x03,0xC0F1,0x80F1,0xFEAB,0xFD50,0xFEAB,0xFD50,-1.333670691,-2.687251847,0,0.01687086,108.5719,0.02524833,1543
15,exact,74.4570563,0x03,0x5601,0x6A81,0x01E3,0x0256,0x01E3,0x0256,1.884766221,2.334021485,0,0.09057923,21.66116,0.09225062,1132
16,score,0.0372818014,0x03,0x47AF,0x7FF0,0x0176,0x029E,0x0177,0x029E,1.466411089,2.617181407,1,0.08887956,328.8106,0.1142507,1134
16,size,0.030711796,0x03,0x6DE0,0x8000,0x01F4,0xFDBA,0x01F4,0xFDB9,1.954021248,-2.276356949,1,0.09329167,84.06222,0.09977795,1174
16,angle,85.1472713,0x03,0x166F,0x7FF0,0x0083,0x02F5,0x0085,0x02F4,0.5181389222,2.954916591,3,0.03271627,459.7462,0.06819052,1165
16,diff,0.278288915,0x03,0x1669,0x7FF0,0x0083,0x02F5,0x0085,0x02F4,0.5176137196,2.955008636,3,0.03271627,423.0856,0.06536177,1165
16,cycles,1380.82958,0x03,0x81D1,0x8001,0xFDE5,0xFDDD,0xFDE5,0xFDDD,-2.106140124,-2.136392702,0,0.007968796,48.61412,0.01171989,1222
16,exact,74.435381,0x03,0x8001,0x3B00,0xFD47,0x0141,0xFD47,0x0141,-2.724486229,1.255856197,0,0.08260112,69.14237,0.08793618,1162
5,score,0.0258957814,0x04,0x0011,0x000C,0x0345,0x024F,0x0345,0x024F,3.267871453,2.30673279,0,0.06073061,29.02277,0.06297002,737
5,size,0.022578233,0x04,0x0006,0x0007,0x029A,0x0309,0x029A,0x0309,2.603165494,3.037026409,0,0.06157864,0,0.06157864,763
5,angle,42.995427,0x04,0xFFEE,0x0016,0xFD78,0x0319,0xFD78,0x0319,-2.532951161,3.095829197,0,0.008439662,127.5426,0.01828091,753
